MolWt,LogP,TPSA,HBD,HBA,RotB,RadiusGyr,Asphericity,Spherocity,PMI1,PMI2,PMI3
471.68499999999955,6.445800000000008,43.7,2,3,10,5.901328917843695,0.6237965487294914,0.16076186118837574,2324.677568615306,14720.548919875719,15808.278079990972
417.39099999999985,4.561900000000004,84.15,1,5,3,5.61934894657873,0.6462560121814273,0.1190764672939555,1762.6141901287701,11652.213527425047,12945.152435594906
354.3999999999997,3.6690000000000023,46.330000000000005,1,2,5,3.8958175321928326,0.24298745644962497,0.3273784669913859,1943.2787893389286,3841.803951620822,4972.654299287419
372.41499999999974,3.6206000000000023,66.56,2,3,8,4.021192048636861,0.2533563158574326,0.2833376585859273,2155.724193387583,4257.855787485862,5630.310313148042
401.53199999999964,2.8989200000000013,79.37,1,5,9,5.6452097275648,0.8059181505528287,0.16675913310404594,873.2139829993214,12265.787938230855,12453.357129071748
324.4239999999996,3.1732000000000014,45.59,1,4,6,3.657234703763482,0.3572237241559205,0.283674904797632,1189.9607469876012,3485.063949269822,4003.554573448813
305.3849999999996,2.5176,48.05,1,4,3,4.486464804982107,0.7889327726444805,0.11411521821342144,459.1466828415163,5840.722198630558,5993.9334929608995
319.41199999999964,2.8260200000000006,48.050000000000004,1,4,4,4.640344086046453,0.7787080653535473,0.11429783761452679,540.7561147854293,6504.775030213881,6710.133961774092
431.2719999999999,2.8185800000000016,90.63,1,5,6,4.840419595840098,0.6354480061190801,0.2119729560069783,1367.9413105195904,9311.857910434912,9529.315041688807
500.9519999999997,5.841900000000004,50.160000000000004,1,5,5,5.5062825224750345,0.5078654660261596,0.18389334070881466,2975.4352154684693,12858.68668663404,14542.752971513277
436.89899999999983,4.270680000000002,90.64,2,7,5,4.72191097252295,0.3403997241778785,0.2805393976420056,2808.2623342459747,7577.174357841643,9097.150811525547
407.94499999999965,4.781600000000004,37.27,1,4,6,5.579497191324674,0.6633634290718139,0.07635455286127676,1612.9215800786671,11233.873868432607,12552.503913636756
527.9240000000007,4.6552000000000024,136.38,2,8,8,4.330595082308174,0.6108934236243864,0.18501795351588815,1444.369956089256,9031.242421816907,9325.817783780094
303.3579999999996,1.8677,55.84,0,5,5,3.462861308546005,0.4246078630153874,0.29882855604145225,851.2228560648986,3089.4584222805274,3334.69808608752
328.8179999999997,4.903300000000003,27.82,2,1,2,3.71742152687611,0.2490681130583233,0.22025123075686642,1691.4965947832786,3088.4357183702027,4308.086097725322
3825.6809999999464,-7.212260000000035,1445.749999999999,53,56,93,11.875451207346007,0.18150481677031471,0.47819033632854624,207755.641093689,418323.33676951646,452964.6115558624
419.4689999999997,1.6995999999999991,92.5,2,4,6,4.989358829815548,0.6618984630439948,0.2065929205251569,1300.7556256320236,9633.544261790961,9949.972288982346
369.43999999999966,3.7134000000000027,45.67,0,4,4,5.052541976906884,0.7307957622830332,0.11341244244966517,920.044197576757,8724.879607281133,9217.33815008279
449.53899999999993,4.779700000000004,68.62,1,6,5,5.996254404401898,0.6727956621288668,0.13512161451065793,1951.2187161742543,14753.371053018314,15621.819853220199
422.95999999999964,4.488500000000004,40.510000000000005,1,3,5,4.781260648295789,0.3491233075170326,0.19004803131752654,2861.3287887080933,7123.799945515859,9352.985994857898
487.5789999999997,4.022400000000002,81.33,2,5,8,5.635461382429373,0.5345829286347407,0.16052512665875926,2816.843293943974,13391.97106957687,14760.66783565947
429.0079999999995,5.004500000000005,40.510000000000005,1,3,5,5.065211062074892,0.42562016128014474,0.1520522806284696,2696.8260834546422,8641.764819124983,10674.979141917913
312.4169999999996,2.3183999999999996,50.160000000000004,1,4,4,4.127107397057693,0.6223826284697442,0.15713239519071648,759.8318650163556,4727.032581272465,5155.942739923872
585.768000000002,5.898880000000006,85.39,1,7,10,5.878484013458094,0.41566438110782616,0.2879226637652105,4833.702453237423,17110.019805548814,18540.54856621768
485.5559999999997,3.2687000000000017,90.39,1,6,8,5.790561410045054,0.8043944873205927,0.12891239369680932,1119.7805012716392,15633.820995690696,15808.367932040675
422.3669999999998,2.14318,104.47,0,8,5,5.418193047386165,0.6605309131259672,0.21684026551927849,1548.2114689612959,11580.542713209412,11669.946339238706
502.52899999999977,4.023500000000001,112.03,4,7,6,5.65934029606274,0.5849619270187613,0.07506979858031343,2598.708827110601,13835.123284247515,15756.298769904619
552.6260000000012,6.081720000000005,72.87,0,8,8,5.768786580235156,0.5678041722288666,0.17825879363279024,3074.7361194078403,15998.774939195244,17708.05818601918
339.43899999999957,2.5523000000000007,53.93,1,4,4,5.011688632524037,0.7599828857189306,0.10033255798421675,736.0404993202264,7926.319913487041,8389.033893015556
742.9250000000018,7.288400000000006,139.55,3,7,16,8.596636867289263,0.7756668431646483,0.10602257144475646,4381.706696657335,51840.57800163793,53585.24780295361
401.4039999999997,2.4483000000000006,75.43,2,3,5,5.064525597698577,0.5337170668271434,0.20507232985929516,1885.7595332163012,8830.894917844771,9874.904742773737
390.41299999999967,3.4677000000000016,60.08,2,5,5,5.591482650860048,0.808239228242459,0.11885136103648572,821.9276434763825,11745.952406247905,11844.393597695418
468.60099999999966,4.306600000000004,58.56,0,5,6,6.224344049822385,0.791144149761169,0.08857991373655218,1347.9340118474026,17077.352409514206,17884.22349830029
552.4880000000014,5.473500000000006,54.46000000000001,1,4,6,5.034270567668516,0.23025924104203582,0.3125160353354263,5152.356830299508,10037.224003544383,12814.798477117904
641.3000000000021,7.772900000000009,50.6,0,6,14,6.745194308564896,0.41998008859417824,0.17159009152573443,7121.575423198342,23346.145200052622,27887.560470205288
368.8679999999997,3.129900000000002,51.02,0,5,5,4.289047482468247,0.40138693255713614,0.18937374272612728,1731.9329366361449,5358.582437229914,6480.823191528927
398.48199999999963,3.3349400000000013,77.23,3,3,11,5.302455615607623,0.7065633849798215,0.19347602855365237,1191.5562294842355,10522.640399550764,10693.27153140955
384.4509999999996,2.7274000000000003,72.8,3,4,6,4.617620688967457,0.45968957320203857,0.2052683195598012,1825.4645021206,6682.768847553984,7886.618669185971
523.6620000000005,4.596900000000003,73.49000000000001,2,6,6,6.988366502105327,0.6487288794837042,0.07665803081538965,3383.4329877041655,22715.854703922334,25049.153469708708
396.8819999999998,3.6818000000000017,94.78999999999999,2,7,4,4.746410549960545,0.7167962689608008,0.08529539834649343,927.1284401445989,8164.328722078495,8790.786140651973
476.60199999999975,3.1115000000000013,70.69,1,7,9,5.728081450934114,0.6170591749012654,0.17172016771015414,2238.961450934235,14323.521508786718,14713.014471803466
530.3510000000008,3.5149000000000017,109.64,2,8,3,4.682858832661278,0.7157790364611445,0.18951460298847417,1198.9056554313813,10805.307000424935,11256.098476701829
454.9619999999996,2.6058000000000003,94.22,2,6,8,5.589518767469829,0.6353334974842401,0.10127446081532993,1954.6504387588607,12637.987570261452,13835.862791482388
405.9009999999997,3.652000000000003,55.81,2,3,7,4.422806555598414,0.2438404980608183,0.2965291473825322,2962.5397989419985,5434.035461065834,7483.260495396538
620.6530000000017,8.800700000000003,32.34,1,2,7,5.350749243775344,0.2783320477632779,0.36861272949680435,5733.74214953076,13775.018743730056,16030.472225060219
618.2640000000013,6.3212200000000065,64.26,2,4,8,5.30645837097651,0.6030681353527417,0.10749809448381474,2678.828080709426,14996.163229414286,17143.782925542873
386.4949999999996,5.397320000000005,47.29,1,4,10,3.8075261057117977,0.2619887492052504,0.36718134634876726,1860.3396595944675,4349.241157539618,4996.652360623649
338.19799999999975,2.3537,68.76,1,6,6,4.377911999716043,0.6424463112529968,0.16521084245379214,870.4111740014564,5789.566549715999,6303.9047678457555
367.7619999999998,4.061700000000002,48.53,0,5,4,4.333022606904039,0.560635050390922,0.24258922233617305,1162.9782670803172,6140.656033990188,6505.891253700322
351.3319999999997,3.5341000000000022,57.760000000000005,0,6,7,4.330665640077817,0.5784542087928587,0.17498553955729174,1064.5486681806951,5804.224226276371,6309.454953105049
457.64399999999966,4.766640000000005,46.84,0,7,9,5.5807645535560715,0.7224329772330437,0.13699190651555296,1432.2058049606587,13256.585372148402,13817.79226063408
509.5729999999997,5.829220000000006,59.980000000000004,0,7,9,5.77241241014025,0.5374311383919117,0.13253840746369988,3101.4568585928755,14431.712506071899,16425.534652473216
450.35199999999975,3.7611000000000034,55.81,2,3,7,4.738963480185735,0.3335143960214595,0.2939350591876849,3042.5208567517984,7541.980474561212,9643.306322073693
464.52199999999976,2.811600000000001,114.83000000000001,3,8,8,5.792779407290459,0.7367002090093097,0.09028644122732597,1482.6117038069701,14476.503626556207,15216.157586500189
420.22199999999987,4.028100000000001,88.99,3,6,7,3.5499347539171673,0.21785759604729119,0.3489116682190334,1953.5247944514588,3904.712841323806,4733.068544482776
354.6749999999998,4.139100000000003,32.26,2,2,7,3.558341385298209,0.2212360772138553,0.3850761833204546,1674.5060198526648,3227.311508214774,4079.825630384688
363.5049999999996,4.6810000000000045,30.29,0,4,8,3.9055097252297415,0.1620870002916306,0.28558961579924347,2799.1148372319744,3116.8000736933386,5173.173136616005
319.83599999999956,3.066300000000002,26.790000000000006,0,2,4,3.825286001339587,0.4673836697453274,0.21225666726206466,1018.7661653105947,3853.191811450688,4488.242775485865
377.91599999999954,3.1864000000000017,36.02,0,3,7,4.988302455909775,0.6675259576886464,0.12510787208422122,1164.1029622577335,8460.71865008487,9182.668028619993
387.91099999999966,3.765100000000003,36.02,0,3,10,5.612039313320063,0.661072212010824,0.15183610828234684,1528.6780174137189,11206.588991372015,11699.235441136932
354.44999999999953,2.917480000000001,74.50999999999999,2,5,13,4.127770600001785,0.32605461172776323,0.20430012547041942,1813.9959859609983,4590.353422271605,5674.236242258276
449.3259999999998,3.893200000000002,81.14,2,5,2,3.7360161222072237,0.6432531280697165,0.19864903002555317,828.0919508046078,5814.56992918778,5900.557802265336
614.3430000000008,4.8012000000000015,131.33,3,8,2,3.8600342913085215,0.664048624429436,0.17459547473763665,1132.0648553228448,8452.23107315789,8722.959267259523
415.96499999999963,4.567500000000004,39.52,0,5,5,5.068383807526924,0.6077452098157752,0.2695337729400633,1576.3369137011828,9671.33216536757,10123.37672269554
415.96499999999963,4.567500000000004,39.52,0,5,5,5.2884570078631095,0.6946883742012485,0.17211924443402382,1304.3592837105753,10628.349856599229,11334.524015245168
445.99099999999964,4.059800000000004,59.75,1,6,7,5.267234918289051,0.6541008744805211,0.1906700326145759,1588.647131242033,11245.19080139344,11913.099886141754
387.9109999999996,4.123920000000004,50.38000000000001,1,4,3,5.073033192342084,0.7833416892548112,0.19582902195558188,766.677599575523,9475.765579415918,9723.852510490462
400.4859999999997,3.8160000000000025,101.61999999999999,3,5,7,4.456065581161589,0.3212293828827154,0.18633476359513276,2478.645608898381,5821.340689433582,7604.530610449041
610.6390000000017,7.199600000000007,58.64,1,4,7,5.716169236637239,0.44604714324797684,0.32348301731887413,4421.818751697168,17512.619765383824,17970.32031497839
423.5129999999997,3.2481800000000023,83.82000000000001,1,6,11,4.725531280254712,0.20784926011504154,0.3681763894018703,3638.7632965020885,6707.555742988718,8568.318618225956
384.3749999999998,1.5611799999999996,147.65,3,9,10,4.4106605913143335,0.33236594495275584,0.3771356967082288,2126.264001296268,6159.277490360494,6669.664775643963
456.58999999999963,4.043320000000003,48.910000000000004,0,5,7,5.977597628663946,0.771142710609501,0.1364841805620235,1326.070340446338,15548.609441279685,15754.769743008463
466.53199999999964,3.8984200000000033,48.910000000000004,0,5,7,5.562432897140542,0.6798919103125085,0.22220197010120374,1688.518028606756,13544.211531949528,13636.88617460026
449.49499999999966,2.372,101.73,2,5,7,5.027540511280377,0.5192611504011246,0.19424221578391263,2172.504015514103,9598.58857770831,10951.925714857885
384.56399999999945,3.977500000000002,52.57,2,3,6,4.249913231453969,0.49395317541577155,0.17485301485688404,1409.9590119932984,5835.612642142798,6646.235594649161
370.53699999999947,3.5874000000000024,52.57,2,3,6,4.446068680227887,0.4546196265198501,0.17953105707439804,1641.8588838068245,6002.663846613734,7004.677358149685
359.39699999999976,3.977800000000003,47.03,0,3,5,5.109166155219747,0.7166603923548599,0.1583371931727184,963.1881360517685,8733.123167983773,9066.784517112572
605.6060000000015,6.776320000000007,72.87,0,8,11,6.609588456557613,0.7511406286771876,0.11338769091738497,2353.2822861068266,25073.86648276876,25486.65753623961
577.5520000000013,5.997720000000006,72.87,0,8,9,5.44921534931469,0.5971422398253304,0.1744838013378017,2615.7324160634994,15360.104641814267,16323.76096401019
260.2869999999999,3.5962000000000023,16.130000000000003,0,2,5,4.028667745977134,0.7043493624842078,0.04096999754007191,462.9743175996124,3802.463456994959,4183.563519318694
262.71499999999986,4.0862000000000025,24.92,1,2,4,3.8292370420904986,0.6130601601121018,0.044926441946865674,576.663177291707,3322.9920514437763,3804.754455856003
421.8059999999998,4.6681000000000035,64.11,1,4,6,5.533943482460231,0.7006824875423648,0.11896193370743048,1412.403121362555,11894.855601152056,12527.962673866234
295.81399999999957,2.923800000000001,26.79,0,2,8,3.494262303613467,0.2895714987440982,0.28972371450862655,1178.9381225668162,2666.8009634840073,3377.961318164708
503.55399999999975,4.323520000000004,85.76,0,9,8,5.532105527054966,0.571971355837312,0.2797581398520743,2507.8382709005955,13942.077258119863,14371.810627077699
307.3529999999997,2.5239000000000003,63.99,1,4,5,3.762817991364148,0.3702094096613671,0.14517375918871642,1223.7503063629981,3263.7638225015075,4215.984714382302
429.5449999999998,4.912800000000003,63.99,1,5,8,5.014927411964304,0.396968548836184,0.19937343902732826,2775.1533144862956,8551.994631227777,10278.533386716956
280.4149999999995,3.8750000000000027,6.48,0,2,6,3.4363058151478927,0.2007127353515166,0.30889919674371946,1342.1412930623812,2225.4541710627177,3054.796026851484
411.8889999999998,4.399000000000004,66.85000000000001,2,6,5,5.206235248283217,0.6321858124741389,0.09162675422198582,1573.8038243807875,9720.616051960964,11033.988458510496
432.9549999999997,4.816600000000005,50.160000000000004,1,5,5,5.309289904631984,0.5606209606684519,0.14478692538570015,2104.936965622183,10409.164097909701,11894.65431250774
483.95199999999977,3.7837000000000023,82.03,1,8,7,5.197555848023389,0.4893872273127199,0.13345173240053676,2734.412426810688,10682.139603668362,12730.97458512459
509.05299999999977,6.327900000000007,50.160000000000004,1,5,6,5.824089740185623,0.5914476540466604,0.1973978523912093,2675.218167320748,15458.288381052587,16400.670659051317
458.5809999999997,5.351300000000005,42.32,1,5,9,5.324527565803629,0.5141229588596111,0.16846611883130388,2511.8339958452652,11004.172771471547,12486.08054256412
203.28900000000013,1.1128199999999997,28.160000000000004,1,3,2,2.729201872919887,0.3231354136246918,0.23181183101079142,465.57273298483386,1123.0069008839487,1439.8340263447824
223.70700000000014,1.4577999999999995,28.160000000000004,1,3,1,2.9144733815055357,0.3814894449224871,0.22778024548286788,512.6583804140622,1463.2961900344221,1824.4493356618273
679.8770000000018,5.602100000000006,106.09,1,10,12,7.8852704497752795,0.5884077485159596,0.09215844003997219,6748.162691082404,36461.976970318865,41335.95116593762
622.7810000000015,5.6703000000000054,102.85,1,9,8,7.307367884337356,0.6211604470189667,0.05650230915152177,4865.1315573836655,28728.309772945227,32916.611754465455
667.8220000000016,4.615000000000003,149.10000000000002,3,11,11,7.882031800125949,0.8034386495716392,0.06249987070511379,2883.236376842118,39270.59012935092,40824.96068479187
439.9609999999997,3.5749000000000026,73.86,1,6,8,4.239779009663335,0.3257486580463719,0.3498301688914605,2270.8125032517823,6588.142103659886,6958.282211144359
554.6580000000015,5.3990000000000045,129.46999999999997,3,7,7,6.91932391854874,0.7267511718240529,0.10525770066599326,2633.9622999757235,24522.915926424306,25953.892149531894
499.65499999999963,4.8895000000000035,62.830000000000005,2,5,9,6.170129244786194,0.7068405925515172,0.1298384673477706,2030.775686592776,17585.302561306828,18428.14800798705
336.3449999999998,3.048400000000001,50.17,1,4,3,3.9235441895896055,0.20007136773381481,0.39901366331298893,2107.025717564021,3467.345385281116,4781.152627619242
446.6199999999996,5.118000000000005,49.330000000000005,0,5,9,5.072421949155574,0.31332192452809987,0.14858682854159205,3717.699398780874,8173.002622289324,11091.88478662882
438.45499999999976,3.0977000000000015,81.01,1,6,4,5.9142250376817085,0.6919904859238564,0.15196381315278432,1722.6118874502347,14263.382102848058,14686.614671891259
458.8729999999999,3.7086000000000023,81.01,1,6,4,5.868096163155891,0.6980369821573281,0.13502803118321335,1741.3310428725863,14598.845928641464,15261.995920611811
417.5569999999996,4.049320000000003,60.50000000000001,2,4,8,5.5554482069584035,0.6959264377162011,0.1294468503318887,1436.878892482825,11800.472773398182,12536.775708128678
361.44499999999965,3.5532200000000014,68.36,3,3,7,5.191534153998098,0.6806642023330559,0.18423957507120273,1143.5541078769368,8929.763482727307,9410.033114988908
495.01899999999966,5.0114000000000045,60.03,1,5,12,5.231587759748813,0.18871823827890555,0.21131716040579057,6552.135660343344,7639.172241255034,12905.5475228742
479.01999999999964,5.045300000000005,50.800000000000004,1,4,11,5.8442378110492825,0.314832306637121,0.1692692475172025,5316.980630356442,11545.485044852108,15859.501266645117
523.0730000000002,5.444000000000005,60.03,1,5,14,5.932649679031421,0.4384112059898839,0.22629712907385388,4211.308599996242,15420.230510938303,17188.963049529473
509.0459999999997,5.652700000000006,60.03,1,5,13,5.629806897178239,0.20837783322830736,0.1481968701320309,8012.83590167244,8601.054341738505,15654.256433460294
424.42799999999977,3.055200000000001,81.01,1,6,4,5.324302360136723,0.6037364718758661,0.22275362744986615,1797.4889591424728,10846.222850834743,11419.824133064876
495.4359999999998,3.6161400000000015,92.14999999999999,2,7,8,4.511103700644037,0.3632644807108199,0.2201248934982586,2744.166793355049,8043.289006564825,9376.845481418228
291.39399999999955,3.876400000000002,32.26,2,2,7,3.473572111222874,0.1865977559021534,0.2734557604635511,1495.3975742816024,2289.760140478996,3246.5893286759597
355.38799999999964,3.974300000000002,56.92,3,2,3,4.002908374424723,0.27299617193446307,0.18942757870955018,1988.1868402876578,3994.117364704894,5406.6554291278735
312.36299999999966,4.580100000000003,27.82,2,1,2,3.75709054436347,0.27858370918475717,0.22194229676564203,1577.3334161442851,2977.333139974343,4263.796583128002
388.4749999999997,2.7299000000000007,87.38,2,6,6,5.486617796749619,0.6953940478913146,0.10130381147881361,1311.7631207163663,10633.366305459123,11443.376881674787
457.54899999999975,5.141720000000005,49.580000000000005,0,4,7,5.294272936226067,0.5529583311904536,0.17694506674152963,2221.8208605200684,11181.972775367849,12245.78645783157
543.6090000000015,5.307880000000005,62.61,1,4,8,4.761821048499137,0.0756816884759697,0.5693263021837669,6181.114052338131,8385.619532839286,10085.869003326074
515.5359999999998,3.831000000000002,104.06,4,6,8,4.516188233719725,0.1856582918514093,0.26413761272414943,5162.320578547686,5864.3675090708875,10003.01122464764
361.7789999999999,4.182300000000004,39.42,0,4,3,4.572770256302447,0.745932264312649,0.08876927999402137,691.5949711718844,7056.11640220613,7382.051245380118
401.5279999999996,3.8472000000000035,55.84,0,5,7,5.012701513720565,0.6914332211523737,0.12531483842297106,1137.0291055456807,9341.433076056124,9700.067642202404
594.6400000000017,7.380700000000007,32.78,0,3,4,5.3912906505356775,0.34480473418186236,0.19790634580363922,5080.590692594332,12951.741158620613,16535.298323551164
607.6950000000016,3.628000000000003,100.87,2,7,14,4.955944001532257,0.33093838756384925,0.29888918889269217,4330.20081481152,11820.376547304679,13701.079426236072
539.5580000000014,3.7866200000000028,96.42,2,7,9,4.546333015283423,0.2373297838894932,0.3205171502183711,3963.614237419691,8274.752991791513,10066.036644318305
599.6000000000014,5.696600000000005,66.73,2,5,10,4.249877168949066,0.18076297775685957,0.5638202425398006,4157.286348510485,8570.397590974417,8931.614037139654
534.5820000000011,4.490200000000004,70.39,2,5,8,4.518991597401498,0.3285772055742053,0.44477801453342,3109.9270356997995,9206.922386758677,9516.853394635917
534.5820000000011,4.490200000000004,70.39,2,5,8,4.427216712879017,0.23662875688263169,0.34028295611233844,3750.384009794637,7702.121926199065,9503.373427217442
548.6090000000015,4.798620000000004,70.39,2,5,9,4.781644201716028,0.31317890430827144,0.32117654324945205,3725.092831588571,10135.754092202924,11226.078489815396
410.49299999999965,3.5904200000000026,64.16,0,6,5,5.501380168960786,0.759297658267052,0.12081078789412199,1070.8556239129282,11643.291500374356,12133.145032920147
406.4819999999997,3.738000000000002,75.74000000000001,3,5,12,6.025040846654331,0.7587344441868643,0.10086353105403832,1275.894953678092,13808.882801022708,14426.723691812429
366.54899999999947,4.830200000000005,15.71,0,3,12,3.940359282920685,0.09307789388405778,0.4458778731984919,2799.7450181536806,3778.179414535292,4804.471284716231
341.45099999999957,3.2414000000000023,58.559999999999995,2,4,13,4.560610833942183,0.4847690748262757,0.27704150713662123,1443.6794821386022,6214.285838245956,6545.830275872078
475.58299999999963,5.305400000000005,35.580000000000005,1,3,7,5.6111057535741935,0.5686103964186144,0.23109813417610445,2467.906688527589,13358.385392928596,14120.701243516449
522.6860000000003,3.8595000000000024,69.26,1,6,14,4.667788039379371,0.2505058869361381,0.2105287128362008,4184.412334696474,7840.277991186856,10752.131115022756
432.5029999999997,3.412200000000002,70.05000000000001,1,6,6,4.657145202701283,0.3927130941274869,0.16558955843422937,2487.039141746354,7199.9786166712975,9074.098620363662
370.4739999999997,3.0354800000000015,79.19,1,4,7,4.604837514732401,0.5352256488772238,0.18942153816323068,1429.8019188616836,6769.212261196924,7512.438830438828
459.4929999999997,5.570600000000002,68.01,1,6,9,4.829759535039465,0.5135946723067634,0.2449683402978063,2039.9461494433274,9356.111273033346,10040.74042127694
430.5079999999997,2.8328000000000007,72.52000000000001,1,7,8,5.439363802387689,0.6307440892642698,0.1524197174358722,1766.1790895398435,11421.089136642951,12287.33541351302
413.48099999999977,3.110100000000001,64.65,0,7,7,5.711309103539594,0.7840294794660664,0.10106797252568386,1034.7072456393162,12731.562239355526,13208.44672723756
429.52399999999966,2.6714,64.32000000000001,1,7,7,6.145434498291413,0.792161379300762,0.07947936578558687,1197.3619828919482,15279.844750601318,15965.913735461825
686.8070000000015,7.153060000000008,103.47,1,5,9,6.689960985907865,0.568974583722386,0.1864873284115704,5064.583035719512,27376.594690183138,29035.71078333207
450.3919999999998,5.0488000000000035,80.34,1,5,3,5.86798521053799,0.731042154806761,0.11778540442570898,1516.2454351000115,14273.031444278393,15227.644176942895
449.4039999999998,5.653800000000004,67.45,1,4,3,5.947229959689263,0.7974031610363954,0.08993435548337882,1142.9866288999654,14969.25906337888,15678.183585125586
465.95299999999975,3.358100000000002,86.05,2,6,12,5.873176647295749,0.6676967799387106,0.16274828287289364,1991.292743152325,14431.482317350052,15722.580547405181
524.7490000000003,7.149400000000008,41.57,1,3,11,5.71941650508955,0.5069009490179187,0.2599494245307177,3325.033891150513,14908.923009560513,16096.933229884606
618.8380000000022,6.814400000000008,70.83,1,7,14,6.52574096623086,0.4937010475658577,0.2202714808115952,5269.222572141913,22807.792910933706,24629.782287322774
480.4099999999998,4.619900000000004,61.36000000000001,1,4,6,4.650002872146145,0.14192163895346258,0.3915722790878023,4973.291408277254,6401.896494124102,9400.168212030334
442.5199999999997,1.2825000000000006,123.42,3,10,16,5.53955875725967,0.4344573158722375,0.058773708374816463,3357.157392087749,10360.41348580869,13441.39602479462
310.4659999999996,4.552200000000004,16.130000000000003,0,3,8,3.4924393548514976,0.1692727766761652,0.33838129988897,1716.9085996642355,2362.7221978307625,3493.959171467929
520.9690000000003,6.276440000000005,102.10000000000001,1,7,11,6.503624764169078,0.715029999017709,0.1419019712498815,2282.091116095429,20387.08786329157,21401.813344422535
500.5509999999998,5.931460000000006,102.10000000000001,1,7,12,5.3634019244761255,0.49712707538469975,0.20934193993738798,2859.175698069554,12435.848003352043,13502.75672243682
417.5309999999998,2.7976400000000012,78.95,1,4,11,4.659888430274017,0.29791931203463873,0.163576916053477,3085.52233672544,6259.934641912774,8787.54707656547
457.4739999999998,3.199600000000002,78.95,1,4,9,4.85726742416636,0.22203418583538279,0.22199477859002575,4446.5373049342315,6851.112848432044,10288.760857527503
399.5819999999996,5.918900000000006,19.370000000000005,0,3,6,6.123622408932786,0.8508177378869076,0.08617214636033328,775.5223056416045,14527.792219031513,14664.33764489747
408.5489999999996,5.694020000000005,41.910000000000004,0,4,7,5.3490105685009,0.6242493743196769,0.13858756354837282,1654.4547394015597,10447.100007703342,11277.183009073495
348.4499999999996,3.7272000000000025,51.14,0,5,7,5.3587457019379166,0.8336696398860983,0.06348955043267619,583.330017101875,9539.784796380229,9889.173953100624
334.46699999999953,3.970520000000003,33.95,0,4,7,5.078019146437835,0.7837250798878221,0.11797962693565228,660.9933991218563,8191.010942205994,8397.31404840752
320.43999999999954,3.9601200000000025,44.81,1,3,6,4.2790233362634,0.5889612579393776,0.2615612665200052,912.4443010496004,5299.2819129029185,5522.812677737812
280.4149999999995,4.139000000000004,16.130000000000003,0,2,5,3.967724515306173,0.5823897008215694,0.26492050271931833,698.4733779522564,3996.5375920989463,4134.044769789644
330.43099999999964,4.998280000000005,40.17,0,3,5,4.710502896209561,0.6951788849240154,0.19534597827872466,814.497280951734,6814.145947517999,7035.116322716716
303.44599999999946,3.8354000000000026,21.700000000000003,0,3,6,5.094995155023972,0.8383885516721044,0.1127676579559763,443.2892379380622,7612.586507946748,7698.418891985825
565.8030000000023,5.711400000000005,86.80000000000001,2,6,12,7.623647627399122,0.8411231712825199,0.06211720265718361,1823.6251757893638,31519.28062747753,32426.038477612594
431.4139999999999,3.338700000000002,65.25999999999999,1,6,4,5.333112098154402,0.6904148430775014,0.12198880449639739,1405.623652080524,11089.483725439342,12045.51963814805
419.56899999999956,4.554900000000004,45.67,0,4,7,5.028935209400741,0.5725098103843782,0.15575923712499104,1765.7793580697978,9133.070427613042,10323.109117000153
455.6309999999997,5.094420000000004,46.84,0,6,9,5.511582975485872,0.6849599718819119,0.15993356074144152,1591.6921070674407,12931.924470986803,13158.28756118384
455.6309999999997,5.094420000000004,46.84,0,6,9,5.511582975485872,0.6849599718819119,0.15993356074144152,1591.6921070674407,12931.924470986803,13158.28756118384
544.5740000000014,3.0667000000000018,87.04,2,6,11,4.532991786766133,0.2709975370651065,0.44888059846914824,3623.8751738648434,8854.192737230927,9901.761027906396
551.5840000000014,5.2343000000000055,57.5,2,4,8,4.5315154617726225,0.18228598633120152,0.49116035649178436,4430.934346923729,8408.331017309612,9813.883969460241
548.6090000000014,4.798620000000004,70.39,2,5,9,4.649837905168607,0.1944813275764027,0.19441153856026705,5260.333013718145,7265.442846004914,11197.166337795692
625.6630000000016,4.611800000000004,86.96000000000001,3,6,13,5.2027932720554215,0.3559851040524988,0.38063248586221526,4557.113619233288,14485.317461578265,14829.78477955487
375.43199999999973,3.1456800000000014,96.86000000000001,1,7,6,5.273509529166063,0.7461480100594124,0.057719043723903615,962.8402277482919,9594.035176925167,10324.57941696012
286.33899999999966,0.9981199999999995,118.94999999999999,4,6,8,3.8269049353208713,0.31432807569006277,0.11641521156301149,1365.3393464706887,2955.701221977237,4065.944069728814
340.4309999999996,2.3093199999999996,118.94999999999999,4,6,7,4.244249232762498,0.363749458984906,0.1539013718268148,1733.8395582926144,4631.245336307816,5899.72592690293
300.37699999999955,3.9285000000000023,34.15,1,3,6,4.105284523371896,0.5947716416805868,0.11394200679397021,794.0483972094687,4373.428065053374,4957.247582646683
314.4039999999996,4.3186000000000035,34.15,1,3,6,4.47076614489038,0.5984406749429146,0.22542106265861103,949.1796535268885,5754.037037640541,5865.240361972915
436.9029999999998,4.033500000000002,76.81,1,8,6,4.805596787905345,0.399262615033032,0.23755437641430044,2521.494309619476,8293.08607528622,9364.88609200712
464.9129999999998,3.6693000000000016,93.88,1,8,6,5.278262942215209,0.5943929614464117,0.14354616788111,2005.2474622282698,11425.788436119938,12473.971960327206
572.531000000001,4.750900000000004,86.37,1,4,5,6.136352558038343,0.5287741573085271,0.18740459554006023,3945.6014299616445,18968.046562227595,20203.458617261822
